chainage_m,y_m,z_m,radial_distance_m,Vp_m_per_s,Vs_m_per_s,density_g_cm3,poisson_ratio,dynamic_E_index,low_velocity_anomaly_score_q,geological_zone_label
1017269.0,-7.0,1.0,7.0710678118654755,4587.5,2617.5,2.488,0.207,42.9,0.1181,background
1017269.0,-7.0,2.0,7.280109889280518,4593.6,2538.7,2.536,0.193,41.8,0.1147,background
1017269.0,-7.0,3.0,7.615773105863909,4886.7,2818.1,2.526,0.167,50.2,0.0,background
1017269.0,-7.0,4.0,8.06225774829855,4820.7,2728.0,2.534,0.189,47.7,0.0,background
1017269.0,-7.0,5.0,8.602325267042627,4820.0,2731.8,2.551,0.186,48.1,0.0,background
1017269.0,-7.0,6.0,9.219544457292887,5018.0,2891.3,2.55,0.198,53.4,0.0,background
1017269.0,-7.0,7.0,9.899494936611665,4925.3,2796.7,2.541,0.191,50.2,0.0,background
1017269.0,-6.0,-8.0,10.0,5064.1,2887.8,2.52,0.187,52.9,0.0,background
1017269.0,-6.0,-7.0,9.219544457292887,5013.9,2853.8,2.57,0.183,52.8,0.0,background
1017269.0,-6.0,-6.0,8.48528137423857,4783.6,2737.4,2.583,0.198,48.6,0.0091,background
1017269.0,-6.0,-5.0,7.810249675906654,4831.7,2699.4,2.555,0.206,47.4,0.0,background
1017269.0,-6.0,-4.0,7.211102550927978,4786.4,2809.6,2.515,0.222,49.1,0.0075,background
1017269.0,-6.0,-3.0,6.708203932499369,4667.9,2719.8,2.575,0.185,47.4,0.0734,background
1017269.0,-6.0,-2.0,6.324555320336759,4707.9,2737.8,2.556,0.176,47.7,0.0512,background
1017269.0,-6.0,-1.0,6.082762530298219,4646.0,2702.9,2.545,0.178,46.3,0.0856,background
1017269.0,-6.0,0.0,6.0,4884.3,2812.4,2.531,0.188,50.1,0.0,background
1017269.0,-6.0,1.0,6.082762530298219,4697.3,2686.7,2.53,0.198,45.9,0.0571,background
1017269.0,-6.0,2.0,6.324555320336759,4739.8,2743.9,2.568,0.188,48.2,0.0335,background
1017269.0,-6.0,3.0,6.708203932499369,4665.5,2656.5,2.528,0.185,45.0,0.0747,background
1017269.0,-6.0,4.0,7.211102550927978,4638.6,2611.2,2.482,0.197,42.9,0.0896,background
1017269.0,-6.0,5.0,7.810249675906654,4703.1,2742.3,2.518,0.182,47.0,0.0538,background
1017269.0,-6.0,6.0,8.48528137423857,4736.0,2724.0,2.54,0.203,47.2,0.0356,background
1017269.0,-6.0,7.0,9.219544457292887,4826.9,2768.6,2.592,0.191,49.9,0.0,background
1017269.0,-6.0,8.0,10.0,5054.0,2929.1,2.581,0.2,55.2,0.0,background
1017269.0,-5.0,-8.0,9.433981132056603,4871.1,2768.1,2.546,0.191,49.2,0.0,background
1017269.0,-5.0,-7.0,8.602325267042627,5077.4,2993.9,2.515,0.188,55.6,0.0,background
1017269.0,-5.0,-6.0,7.810249675906654,4772.2,2704.0,2.547,0.188,47.1,0.0155,background
1017269.0,-5.0,-5.0,7.0710678118654755,4789.0,2774.6,2.547,0.202,48.9,0.0061,background
1017269.0,-5.0,-4.0,6.4031242374328485,4783.8,2775.5,2.546,0.161,48.9,0.009,background
1017269.0,-5.0,-3.0,5.830951894845301,4780.2,2785.7,2.552,0.185,49.2,0.011,background
1017269.0,-5.0,-2.0,5.385164807134504,4787.1,2696.7,2.571,0.176,47.4,0.0072,background
1017269.0,-5.0,-1.0,5.0990195135927845,4745.4,2669.2,2.587,0.202,46.8,0.0303,background
1017269.0,-5.0,0.0,5.0,4697.6,2736.6,2.56,0.174,47.7,0.0569,background
1017269.0,-5.0,1.0,5.0990195135927845,4941.4,2850.3,2.561,0.164,52.0,0.0,background
1017269.0,-5.0,2.0,5.385164807134504,4815.6,2834.6,2.583,0.195,51.3,0.0,background
1017269.0,-5.0,3.0,5.830951894845301,4749.9,2674.7,2.507,0.187,45.5,0.0279,background
1017269.0,-5.0,4.0,6.4031242374328485,4719.8,2774.8,2.563,0.198,48.8,0.0445,background
1017269.0,-5.0,5.0,7.0710678118654755,4934.3,2795.2,2.629,0.186,51.9,0.0,background
1017269.0,-5.0,6.0,7.810249675906654,4670.3,2609.5,2.557,0.176,44.3,0.072,background
1017269.0,-5.0,7.0,8.602325267042627,4849.6,2743.1,2.505,0.177,47.7,0.0,background
1017269.0,-5.0,8.0,9.433981132056603,4832.9,2782.1,2.539,0.189,49.2,0.0,background
1017269.0,-4.0,-9.0,9.848857801796104,5025.1,2877.3,2.585,0.193,53.8,0.0,background
1017269.0,-4.0,-8.0,8.94427190999916,5093.5,2918.4,2.594,0.191,55.5,0.0,background
1017269.0,-4.0,-7.0,8.06225774829855,4719.6,2695.8,2.517,0.192,46.0,0.0447,background
1017269.0,-4.0,-6.0,7.211102550927978,4667.9,2725.8,2.56,0.201,47.2,0.0734,background
1017269.0,-4.0,-5.0,6.4031242374328485,4870.7,2860.7,2.505,0.201,50.7,0.0,background
1017269.0,-4.0,-4.0,5.656854249492381,4744.8,2716.1,2.548,0.168,47.2,0.0306,background
1017269.0,-4.0,-3.0,5.0,4850.2,2846.5,2.572,0.203,51.6,0.0,background
1017269.0,-4.0,-2.0,4.47213595499958,4962.7,2818.1,2.586,0.193,51.8,0.0,background
1017269.0,-4.0,-1.0,4.123105625617661,4781.6,2674.9,2.492,0.187,45.4,0.0102,background
1017269.0,-4.0,0.0,4.0,4992.9,2883.4,2.568,0.201,53.4,0.0,background
1017269.0,-4.0,1.0,4.123105625617661,4674.6,2662.8,2.533,0.185,45.2,0.0697,background
1017269.0,-4.0,2.0,4.47213595499958,4852.7,2793.5,2.558,0.183,50.0,0.0,background
1017269.0,-4.0,3.0,5.0,4619.7,2623.8,2.542,0.206,44.2,0.1002,background
1017269.0,-4.0,4.0,5.656854249492381,4645.9,2624.0,2.542,0.19,44.3,0.0856,background
1017269.0,-4.0,5.0,6.4031242374328485,4740.6,2729.8,2.525,0.191,47.1,0.033,background
1017269.0,-4.0,6.0,7.211102550927978,4665.3,2651.3,2.509,0.181,44.5,0.0748,background
1017269.0,-4.0,7.0,8.06225774829855,4723.4,2696.3,2.566,0.188,46.9,0.0425,background
1017269.0,-4.0,8.0,8.94427190999916,4941.7,2781.5,2.544,0.197,49.9,0.0,background
1017269.0,-4.0,9.0,9.848857801796104,4912.4,2761.7,2.536,0.197,49.1,0.0,background
1017269.0,-3.0,-9.0,9.486832980505138,4927.2,2790.2,2.544,0.203,50.1,0.0,background
1017269.0,-3.0,-8.0,8.54400374531753,5003.0,2847.0,2.541,0.187,51.9,0.0,background
1017269.0,-3.0,-7.0,7.615773105863909,4746.4,2723.6,2.589,0.2,48.2,0.0298,background
1017269.0,-3.0,-6.0,6.708203932499369,4563.6,2644.3,2.545,0.228,44.4,0.1313,background
1017269.0,-3.0,-5.0,5.830951894845301,4617.4,2596.7,2.569,0.192,44.0,0.1014,background
1017269.0,-3.0,-4.0,5.0,4907.5,2747.7,2.513,0.197,48.2,0.0,background
1017269.0,-3.0,-3.0,4.242640687119285,4633.7,2656.1,2.529,0.202,44.8,0.0924,background
1017269.0,-3.0,3.0,4.242640687119285,4959.1,2835.3,2.502,0.202,50.6,0.0,background
1017269.0,-3.0,4.0,5.0,4584.4,2620.5,2.542,0.202,43.9,0.1198,background
1017269.0,-3.0,5.0,5.830951894845301,4762.2,2705.8,2.543,0.178,47.0,0.021,background
1017269.0,-3.0,6.0,6.708203932499369,4604.6,2673.8,2.528,0.202,45.0,0.1086,background
1017269.0,-3.0,7.0,7.615773105863909,4924.6,2764.6,2.502,0.196,48.6,0.0,background
1017269.0,-3.0,8.0,8.54400374531753,4772.7,2777.5,2.554,0.18,49.0,0.0152,background
1017269.0,-3.0,9.0,9.486832980505138,5030.0,2960.6,2.551,0.185,55.2,0.0,background
1017269.0,-2.0,-9.0,9.219544457292887,4852.9,2828.6,2.538,0.193,50.5,0.0,background
1017269.0,-2.0,-8.0,8.246211251235321,4625.6,2623.2,2.555,0.195,44.4,0.0969,background
1017269.0,-2.0,-7.0,7.280109889280518,4629.7,2647.3,2.594,0.19,45.7,0.0946,background
1017269.0,-2.0,-6.0,6.324555320336759,4597.7,2669.6,2.566,0.185,45.6,0.1124,background
1017269.0,-2.0,-5.0,5.385164807134504,4839.2,2688.0,2.548,0.2,47.0,0.0,background
1017269.0,-2.0,-4.0,4.47213595499958,4911.6,2804.4,2.564,0.191,50.7,0.0,background
1017269.0,-2.0,4.0,4.47213595499958,4843.1,2785.9,2.526,0.186,49.1,0.0,background
1017269.0,-2.0,5.0,5.385164807134504,4775.6,2712.7,2.521,0.189,46.8,0.0136,background
1017269.0,-2.0,6.0,6.324555320336759,4836.5,2771.2,2.564,0.186,49.4,0.0,background
1017269.0,-2.0,7.0,7.280109889280518,4690.1,2741.0,2.569,0.181,47.9,0.0611,background
1017269.0,-2.0,8.0,8.246211251235321,5124.5,2904.9,2.599,0.198,55.4,0.0,background
1017269.0,-2.0,9.0,9.219544457292887,5031.6,2895.7,2.559,0.196,53.7,0.0,background
1017269.0,-1.0,-9.0,9.055385138137417,5072.3,2875.6,2.562,0.206,53.5,0.0,background
1017269.0,-1.0,-8.0,8.06225774829855,4728.1,2716.3,2.529,0.186,46.8,0.0399,background
1017269.0,-1.0,-7.0,7.0710678118654755,4543.1,2623.5,2.531,0.226,43.5,0.1427,background
1017269.0,-1.0,-6.0,6.082762530298219,4835.7,2704.6,2.535,0.209,47.2,0.0,background
1017269.0,-1.0,-5.0,5.0990195135927845,4662.8,2621.5,2.533,0.194,44.2,0.0762,background
1017269.0,-1.0,-4.0,4.123105625617661,4811.4,2733.3,2.564,0.18,48.3,0.0,background
1017269.0,-1.0,4.0,4.123105625617661,4767.7,2699.4,2.474,0.198,45.6,0.0179,background
1017269.0,-1.0,5.0,5.0990195135927845,4812.6,2658.3,2.515,0.182,45.5,0.0,background
1017269.0,-1.0,6.0,6.082762530298219,4795.0,2721.2,2.559,0.189,47.9,0.0028,background
1017269.0,-1.0,7.0,7.0710678118654755,4623.0,2701.0,2.553,0.194,46.2,0.0983,background
1017269.0,-1.0,8.0,8.06225774829855,4755.9,2826.5,2.496,0.19,48.9,0.0245,background
1017269.0,-1.0,9.0,9.055385138137417,4905.1,2810.5,2.584,0.192,51.3,0.0,background
1017269.0,0.0,-10.0,10.0,5131.5,2911.6,2.528,0.191,54.1,0.0,background
1017269.0,0.0,-9.0,9.0,5009.1,2878.3,2.592,0.195,53.8,0.0,background
1017269.0,0.0,-8.0,8.0,5005.2,2852.1,2.567,0.191,52.6,0.0,background
1017269.0,0.0,-7.0,7.0,4901.4,2800.9,2.565,0.182,50.6,0.0,background
1017269.0,0.0,-6.0,6.0,4779.4,2745.0,2.506,0.202,47.4,0.0114,background
1017269.0,0.0,-5.0,5.0,4643.1,2600.9,2.564,0.183,44.1,0.0871,background
1017269.0,0.0,-4.0,4.0,4926.9,2849.3,2.564,0.188,52.0,0.0,background
1017269.0,0.0,4.0,4.0,4857.4,2742.6,2.56,0.176,48.8,0.0,background
1017269.0,0.0,5.0,5.0,4825.4,2732.3,2.59,0.179,48.9,0.0,background
1017269.0,0.0,6.0,6.0,4554.8,2579.1,2.556,0.208,43.0,0.1362,background
1017269.0,0.0,7.0,7.0,4796.9,2684.8,2.512,0.188,46.1,0.0017,background
1017269.0,0.0,8.0,8.0,4844.6,2740.4,2.596,0.184,49.3,0.0,background
1017269.0,0.0,9.0,9.0,4992.2,2887.0,2.57,0.177,53.5,0.0,background
1017269.0,0.0,10.0,10.0,5019.2,2911.3,2.588,0.214,54.7,0.0,background
1017269.0,1.0,-9.0,9.055385138137417,5007.6,2822.6,2.562,0.193,51.7,0.0,background
1017269.0,1.0,-8.0,8.06225774829855,4917.7,2820.3,2.505,0.202,50.0,0.0,background
1017269.0,1.0,-7.0,7.0710678118654755,4805.9,2753.5,2.528,0.172,48.1,0.0,background
1017269.0,1.0,-6.0,6.082762530298219,4926.5,2828.9,2.584,0.202,51.9,0.0,background
1017269.0,1.0,-5.0,5.0990195135927845,4786.7,2737.4,2.507,0.202,47.2,0.0074,background
1017269.0,1.0,-4.0,4.123105625617661,4936.7,2837.3,2.558,0.172,51.6,0.0,background
1017269.0,1.0,4.0,4.123105625617661,4835.8,2783.7,2.546,0.178,49.4,0.0,background
1017269.0,1.0,5.0,5.0990195135927845,4654.6,2705.8,2.564,0.207,46.7,0.0808,background
1017269.0,1.0,6.0,6.082762530298219,4745.8,2665.1,2.507,0.181,45.2,0.0301,background
1017269.0,1.0,7.0,7.0710678118654755,4628.0,2696.7,2.551,0.203,46.1,0.0956,background
1017269.0,1.0,8.0,8.06225774829855,4998.1,2781.6,2.587,0.175,51.1,0.0,background
1017269.0,1.0,9.0,9.055385138137417,4818.2,2782.5,2.505,0.169,48.5,0.0,background
1017269.0,2.0,-9.0,9.219544457292887,4958.9,2837.7,2.558,0.185,51.8,0.0,background
1017269.0,2.0,-8.0,8.246211251235321,4768.4,2766.7,2.537,0.195,48.4,0.0175,background
1017269.0,2.0,-7.0,7.280109889280518,4644.7,2664.1,2.58,0.202,46.0,0.0863,background
1017269.0,2.0,-6.0,6.324555320336759,4954.9,2885.1,2.553,0.195,52.8,0.0,background
1017269.0,2.0,-5.0,5.385164807134504,4725.5,2750.1,2.466,0.191,46.4,0.0414,background
1017269.0,2.0,-4.0,4.47213595499958,4876.0,2796.0,2.549,0.204,50.0,0.0,background
1017269.0,2.0,4.0,4.47213595499958,4937.3,2784.4,2.582,0.193,50.7,0.0,background
1017269.0,2.0,5.0,5.385164807134504,4761.8,2716.4,2.518,0.184,46.8,0.0212,background
1017269.0,2.0,6.0,6.324555320336759,4783.4,2702.5,2.562,0.19,47.4,0.0092,background
1017269.0,2.0,7.0,7.280109889280518,4679.5,2654.6,2.533,0.171,45.1,0.0669,background
1017269.0,2.0,8.0,8.246211251235321,4768.0,2718.3,2.55,0.178,47.5,0.0178,background
1017269.0,2.0,9.0,9.219544457292887,4942.5,2808.1,2.521,0.192,50.2,0.0,background
1017269.0,3.0,-9.0,9.486832980505138,4964.5,2833.5,2.532,0.198,51.2,0.0,background
1017269.0,3.0,-8.0,8.54400374531753,4695.5,2639.1,2.518,0.187,44.5,0.058,background
1017269.0,3.0,-7.0,7.615773105863909,4732.9,2755.6,2.538,0.202,47.9,0.0373,background
1017269.0,3.0,-6.0,6.708203932499369,4615.0,2580.9,2.535,0.202,43.0,0.1028,background
1017269.0,3.0,-5.0,5.830951894845301,4849.0,2861.0,2.538,0.201,51.2,0.0,background
1017269.0,3.0,-4.0,5.0,4748.9,2666.5,2.564,0.197,46.3,0.0284,background
1017269.0,3.0,-3.0,4.242640687119285,4743.1,2748.6,2.514,0.181,47.4,0.0316,background
1017269.0,3.0,3.0,4.242640687119285,4917.0,2837.7,2.554,0.195,51.4,0.0,background
1017269.0,3.0,4.0,5.0,4986.9,2853.9,2.59,0.187,53.0,0.0,background
1017269.0,3.0,5.0,5.830951894845301,4709.7,2683.0,2.508,0.189,45.5,0.0502,background
1017269.0,3.0,6.0,6.708203932499369,4644.5,2642.6,2.551,0.19,44.9,0.0864,background
1017269.0,3.0,7.0,7.615773105863909,4904.6,2785.4,2.51,0.185,49.2,0.0,background
1017269.0,3.0,8.0,8.54400374531753,4711.9,2712.3,2.487,0.184,45.8,0.049,background
1017269.0,3.0,9.0,9.486832980505138,4894.3,2793.5,2.517,0.197,49.4,0.0,background
1017269.0,4.0,-9.0,9.848857801796104,5130.0,2919.1,2.524,0.187,54.2,0.0,background
1017269.0,4.0,-8.0,8.94427190999916,4866.1,2768.0,2.519,0.183,48.7,0.0,background
1017269.0,4.0,-7.0,8.06225774829855,4822.4,2773.7,2.541,0.177,49.0,0.0,background
1017269.0,4.0,-6.0,7.211102550927978,4665.5,2663.4,2.531,0.167,45.2,0.0747,background
1017269.0,4.0,-5.0,6.4031242374328485,4662.7,2679.0,2.585,0.199,46.5,0.0763,background
1017269.0,4.0,-4.0,5.656854249492381,4739.6,2709.7,2.54,0.201,46.9,0.0335,background
1017269.0,4.0,-3.0,5.0,4982.4,2806.0,2.571,0.199,51.3,0.0,background
1017269.0,4.0,-2.0,4.47213595499958,4736.6,2730.5,2.513,0.189,46.9,0.0352,background
1017269.0,4.0,-1.0,4.123105625617661,5069.2,2903.6,2.535,0.175,53.7,0.0,background
1017269.0,4.0,0.0,4.0,4641.9,2656.8,2.552,0.2,45.3,0.0879,background
1017269.0,4.0,1.0,4.123105625617661,4863.1,2718.9,2.498,0.171,47.0,0.0,background
1017269.0,4.0,2.0,4.47213595499958,4840.8,2791.5,2.555,0.193,49.8,0.0,background
1017269.0,4.0,3.0,5.0,4480.7,2536.2,2.529,0.233,41.1,0.1774,background
1017269.0,4.0,4.0,5.656854249492381,4818.6,2758.6,2.529,0.19,48.4,0.0,background
1017269.0,4.0,5.0,6.4031242374328485,4784.3,2785.8,2.553,0.189,49.3,0.0087,background
1017269.0,4.0,6.0,7.211102550927978,4675.2,2749.7,2.499,0.202,46.7,0.0694,background
1017269.0,4.0,7.0,8.06225774829855,5027.2,2910.6,2.562,0.208,54.2,0.0,background
1017269.0,4.0,8.0,8.94427190999916,5000.6,2827.0,2.639,0.172,53.4,0.0,background
1017269.0,4.0,9.0,9.848857801796104,5016.4,2854.2,2.549,0.204,52.4,0.0,background
1017269.0,5.0,-8.0,9.433981132056603,4991.7,2839.7,2.564,0.197,52.1,0.0,background
1017269.0,5.0,-7.0,8.602325267042627,4842.1,2732.8,2.508,0.183,47.4,0.0,background
1017269.0,5.0,-6.0,7.810249675906654,4763.3,2759.0,2.56,0.203,48.6,0.0204,background
1017269.0,5.0,-5.0,7.0710678118654755,4795.8,2737.6,2.552,0.176,48.1,0.0024,background
1017269.0,5.0,-4.0,6.4031242374328485,4523.4,2549.1,2.547,0.222,41.9,0.1537,background
1017269.0,5.0,-3.0,5.830951894845301,4796.8,2678.4,2.539,0.199,46.4,0.0018,background
1017269.0,5.0,-2.0,5.385164807134504,4845.2,2796.7,2.522,0.179,49.3,0.0,background
1017269.0,5.0,-1.0,5.0990195135927845,4630.8,2689.4,2.543,0.2,45.8,0.094,background
1017269.0,5.0,0.0,5.0,4934.5,2837.2,2.517,0.19,50.8,0.0,background
1017269.0,5.0,1.0,5.0990195135927845,4764.2,2728.5,2.549,0.212,47.7,0.0199,background
1017269.0,5.0,2.0,5.385164807134504,4645.6,2636.5,2.508,0.186,44.0,0.0858,background
1017269.0,5.0,3.0,5.830951894845301,4835.0,2761.7,2.54,0.194,48.7,0.0,background
1017269.0,5.0,4.0,6.4031242374328485,4624.0,2686.1,2.49,0.204,44.7,0.0978,background
1017269.0,5.0,5.0,7.0710678118654755,4758.5,2768.4,2.584,0.17,49.3,0.023,background
1017269.0,5.0,6.0,7.810249675906654,4743.0,2634.6,2.573,0.193,45.6,0.0317,background
1017269.0,5.0,7.0,8.602325267042627,4961.4,2761.0,2.56,0.188,49.8,0.0,background
1017269.0,5.0,8.0,9.433981132056603,4940.9,2804.7,2.548,0.187,50.6,0.0,background
1017269.0,6.0,-8.0,10.0,4866.3,2789.7,2.591,0.186,50.6,0.0,background
1017269.0,6.0,-7.0,9.219544457292887,4994.4,2804.2,2.518,0.203,50.3,0.0,background
1017269.0,6.0,-6.0,8.48528137423857,4717.2,2726.2,2.524,0.186,46.9,0.046,background
1017269.0,6.0,-5.0,7.810249675906654,4731.0,2722.1,2.534,0.194,47.0,0.0383,background
1017269.0,6.0,-4.0,7.211102550927978,4646.3,2678.3,2.559,0.187,45.9,0.0854,background
1017269.0,6.0,-3.0,6.708203932499369,4642.6,2658.4,2.528,0.207,44.9,0.0875,background
1017269.0,6.0,-2.0,6.324555320336759,4810.0,2756.2,2.563,0.183,48.9,0.0,background
1017269.0,6.0,-1.0,6.082762530298219,4718.7,2687.1,2.53,0.202,46.0,0.0452,background
1017269.0,6.0,0.0,6.0,4719.4,2702.9,2.538,0.194,46.6,0.0448,background
1017269.0,6.0,1.0,6.082762530298219,4793.6,2785.5,2.542,0.2,49.1,0.0035,background
1017269.0,6.0,2.0,6.324555320336759,4593.0,2683.8,2.539,0.21,45.4,0.115,background
1017269.0,6.0,3.0,6.708203932499369,4902.2,2815.4,2.595,0.181,51.6,0.0,background
1017269.0,6.0,4.0,7.211102550927978,4828.0,2693.3,2.533,0.187,46.8,0.0,background
1017269.0,6.0,5.0,7.810249675906654,4727.1,2695.6,2.512,0.191,46.0,0.0405,background
1017269.0,6.0,6.0,8.48528137423857,4762.7,2734.0,2.512,0.175,47.1,0.0207,background
1017269.0,6.0,7.0,9.219544457292887,4891.1,2779.9,2.519,0.188,49.1,0.0,background
1017269.0,6.0,8.0,10.0,5202.9,2921.8,2.541,0.172,55.1,0.0,background
1017269.0,7.0,-7.0,9.899494936611665,4962.0,2856.8,2.586,0.184,52.9,0.0,background
1017269.0,7.0,-6.0,9.219544457292887,4814.8,2701.9,2.52,0.178,46.7,0.0,background
1017269.0,7.0,-5.0,8.602325267042627,4775.9,2709.4,2.546,0.194,47.2,0.0134,background
1017269.0,7.0,-4.0,8.06225774829855,4962.4,2835.3,2.564,0.193,51.9,0.0,background
1017269.0,7.0,-3.0,7.615773105863909,4806.7,2783.2,2.555,0.194,49.4,0.0,background
1017269.0,7.0,-2.0,7.280109889280518,4752.2,2710.8,2.534,0.191,46.9,0.0266,background
1017269.0,7.0,-1.0,7.0710678118654755,4944.7,2795.7,2.549,0.19,50.4,0.0,background
1017269.0,7.0,0.0,7.0,4817.3,2720.3,2.545,0.176,47.7,0.0,background
1017269.0,7.0,1.0,7.0710678118654755,4714.1,2668.4,2.546,0.173,45.8,0.0477,background
1017269.0,7.0,2.0,7.280109889280518,4708.0,2738.6,2.547,0.19,47.5,0.0511,background
1017269.0,7.0,3.0,7.615773105863909,4742.0,2774.9,2.555,0.174,48.8,0.0322,background
1017269.0,7.0,4.0,8.06225774829855,4713.8,2718.9,2.544,0.197,47.0,0.0479,background
1017269.0,7.0,5.0,8.602325267042627,4957.0,2828.0,2.566,0.201,51.7,0.0,background
1017269.0,7.0,6.0,9.219544457292887,4916.0,2818.3,2.588,0.193,51.6,0.0,background
1017269.0,7.0,7.0,9.899494936611665,4929.7,2843.0,2.567,0.193,51.9,0.0,background
1017269.0,8.0,-6.0,10.0,5137.1,2957.5,2.546,0.183,55.8,0.0,background
1017269.0,8.0,-5.0,9.433981132056603,5008.1,2871.1,2.558,0.186,52.9,0.0,background
1017269.0,8.0,-4.0,8.94427190999916,4874.7,2832.3,2.511,0.196,50.2,0.0,background
1017269.0,8.0,-3.0,8.54400374531753,4866.1,2813.9,2.495,0.193,49.3,0.0,background
1017269.0,8.0,-2.0,8.246211251235321,4690.5,2713.2,2.528,0.193,46.5,0.0608,background
1017269.0,8.0,-1.0,8.06225774829855,4719.5,2726.3,2.544,0.172,47.2,0.0447,background
1017269.0,8.0,0.0,8.0,4862.7,2784.4,2.537,0.196,49.4,0.0,background
1017269.0,8.0,1.0,8.06225774829855,4786.4,2667.3,2.579,0.2,46.8,0.0075,background
1017269.0,8.0,2.0,8.246211251235321,4750.7,2734.6,2.571,0.198,48.1,0.0274,background
1017269.0,8.0,3.0,8.54400374531753,4963.2,2874.8,2.531,0.177,52.2,0.0,background
1017269.0,8.0,4.0,8.94427190999916,4880.3,2765.9,2.508,0.206,48.5,0.0,background
1017269.0,8.0,5.0,9.433981132056603,4824.2,2735.1,2.54,0.183,48.0,0.0,background
1017269.0,8.0,6.0,10.0,5040.1,2839.8,2.522,0.2,51.6,0.0,background
1017269.0,9.0,-4.0,9.848857801796104,5079.3,2859.9,2.576,0.19,53.4,0.0,background
1017269.0,9.0,-3.0,9.486832980505138,4831.3,2687.5,2.583,0.204,47.6,0.0,background
1017269.0,9.0,-2.0,9.219544457292887,4892.0,2732.5,2.605,0.177,49.5,0.0,background
1017269.0,9.0,-1.0,9.055385138137417,4970.0,2847.7,2.521,0.196,51.3,0.0,background
1017269.0,9.0,0.0,9.0,5000.9,2801.1,2.552,0.181,50.9,0.0,background
1017269.0,9.0,1.0,9.055385138137417,4661.5,2642.2,2.515,0.178,44.4,0.0769,background
1017269.0,9.0,2.0,9.219544457292887,4948.2,2785.5,2.474,0.201,48.7,0.0,background
1017269.0,9.0,3.0,9.486832980505138,4892.3,2800.2,2.545,0.195,50.1,0.0,background
1017269.0,9.0,4.0,9.848857801796104,5039.7,2853.9,2.557,0.192,52.6,0.0,background
1017269.0,10.0,0.0,10.0,4995.5,2866.6,2.539,0.19,52.4,0.0,background
1017270.0,-10.0,0.0,10.0,5019.4,2904.5,2.552,0.214,53.7,0.0,background
1017270.0,-9.0,-4.0,9.848857801796104,4975.1,2830.2,2.639,0.182,53.3,0.0,background
1017270.0,-9.0,-3.0,9.486832980505138,4755.5,2696.1,2.574,0.196,47.3,0.0247,background
1017270.0,-9.0,-2.0,9.219544457292887,5127.4,2945.9,2.529,0.208,55.0,0.0,background
1017270.0,-9.0,-1.0,9.055385138137417,5024.9,2883.5,2.548,0.203,53.1,0.0,background
1017270.0,-9.0,0.0,9.0,4879.5,2752.4,2.557,0.184,49.1,0.0,background
1017270.0,-9.0,1.0,9.055385138137417,4977.8,2786.2,2.556,0.161,50.5,0.0,background
1017270.0,-9.0,2.0,9.219544457292887,4674.9,2665.7,2.507,0.184,44.9,0.0695,background
1017270.0,-9.0,3.0,9.486832980505138,4999.4,2901.4,2.542,0.18,53.3,0.0,background
1017270.0,-9.0,4.0,9.848857801796104,4956.8,2777.8,2.503,0.197,49.1,0.0,background
1017270.0,-8.0,-6.0,10.0,5096.8,2899.2,2.567,0.176,54.4,0.0,background
1017270.0,-8.0,-5.0,9.433981132056603,5120.5,2965.4,2.542,0.194,55.8,0.0,background
1017270.0,-8.0,-4.0,8.94427190999916,4956.5,2863.6,2.648,0.18,54.3,0.0,background
1017270.0,-8.0,-3.0,8.54400374531753,4757.2,2716.6,2.525,0.196,46.9,0.0238,background
1017270.0,-8.0,-2.0,8.246211251235321,4757.9,2730.3,2.569,0.169,48.0,0.0234,background
1017270.0,-8.0,-1.0,8.06225774829855,4806.5,2736.2,2.554,0.197,48.2,0.0,background
1017270.0,-8.0,0.0,8.0,4914.7,2792.5,2.552,0.185,50.2,0.0,background
1017270.0,-8.0,1.0,8.06225774829855,4884.4,2722.6,2.548,0.173,48.1,0.0,background
1017270.0,-8.0,2.0,8.246211251235321,5121.1,2977.1,2.563,0.179,56.6,0.0,background
1017270.0,-8.0,3.0,8.54400374531753,4786.3,2759.5,2.535,0.196,48.3,0.0076,background
1017270.0,-8.0,4.0,8.94427190999916,5005.8,2926.6,2.57,0.186,54.6,0.0,background
1017270.0,-8.0,5.0,9.433981132056603,4859.7,2806.4,2.556,0.182,50.3,0.0,background
1017270.0,-8.0,6.0,10.0,4985.0,2821.1,2.498,0.194,50.3,0.0,background
1017270.0,-7.0,-7.0,9.899494936611665,5100.4,2895.3,2.559,0.19,54.1,0.0,background
1017270.0,-7.0,-6.0,9.219544457292887,4928.5,2770.4,2.538,0.194,49.4,0.0,background
1017270.0,-7.0,-5.0,8.602325267042627,4953.7,2796.3,2.559,0.197,50.7,0.0,background
1017270.0,-7.0,-4.0,8.06225774829855,4882.5,2856.9,2.529,0.197,51.2,0.0,background
1017270.0,-7.0,-3.0,7.615773105863909,4787.6,2701.2,2.551,0.202,47.1,0.0069,background
1017270.0,-7.0,-2.0,7.280109889280518,4754.6,2765.9,2.542,0.182,48.4,0.0252,background
1017270.0,-7.0,-1.0,7.0710678118654755,4706.0,2727.6,2.497,0.208,46.3,0.0522,background
1017270.0,-7.0,0.0,7.0,4849.6,2826.5,2.513,0.178,49.9,0.0,background
1017270.0,-7.0,1.0,7.0710678118654755,4599.5,2632.4,2.508,0.21,43.7,0.1114,background
